7460,406079,Nmdar1,-0,GB19253|NR1,BEEBASE:GB46886,LG3,-0,NMDA receptor 1,protein-coding,-0,-0,-0,NMDA receptor 1|NMDA-type glutamate receptor 1|NMDA-type glutamate receptor subunit 1,20170408,-0
7460,406080,Pcl,-0,GB16658,BEEBASE:GB40732,LG1,-0,polycomblike,protein-coding,-0,-0,-0,citrate synthase-like,20170408,-0
7460,406081,LOC406081,-0,GB19418,BEEBASE:GB44549,LG5,-0,glucose oxidase,protein-coding,-0,-0,-0,glucose oxidase,20170408,-0
7460,406082,nAChRa8,-0,Apisalpha3|GB15196,BEEBASE:GB40923,LG5,-0,nicotinic acetylcholine receptor alpha8 subunit,protein-coding,-0,-0,-0,nicotinic acetylcholine receptor alpha8 subunit|nAChRalpha8|neuronal nicotinic acetylcholine receptor alpha-3,20170408,-0
7460,406083,Tk,-0,Atk|GB12290|Trp,BEEBASE:GB49248,LG7,-0,tachykinin,protein-coding,-0,-0,-0,tachykinins|amTRP|atk|prepro-AmTRP|preprotachykinin|tachykinin-related peptide,20180127,-0
7460,406084,Ecr,-0,AmEcR|EcR-A|EcR-B1|EcRA|EcRB1,BEEBASE:GB48059,LG8,LG8|LG8,ecdysone receptor,protein-coding,-0,-0,-0,ecdysone receptor|NR1H1|ecdysteroid receptor,20170408,-0
7460,406086,Dl,-0,GB19066|GB19537|GB30211,BEEBASE:GB44031,LG4,-0,dorsal,protein-coding,-0,-0,-0,dorsal protein,20170408,-0
7460,406088,Vg,-0,GB13999,BEEBASE:GB49544,LG4,-0,vitellogenin,protein-coding,-0,-0,-0,vitellogenin,20180127,-0
7460,406090,Mrjp1,-0,GB14888|p56kP-4,BEEBASE:GB55205,LG11,-0,major royal jelly protein 1,protein-coding,-0,-0,-0,major royal jelly protein 1|56-kDa protein 4|MRJP-1|bee-milk protein|milk protein|royalactin,20180127,-0
7460,406091,Mrjp2,-0,GB16246,BEEBASE:GB55212,LG11,-0,major royal jelly protein 2,protein-coding,-0,-0,-0,major royal jelly protein 2|MRJP-2|bee-milk protein,20180127,-0
7460,406092,For,-0,GB18394,BEEBASE:GB49908,LG13,-0,cGMP-dependent protein kinase foraging,protein-coding,-0,-0,-0,cGMP-dependent protein kinase foraging|cGMP-dependent protein kinase alpha isoform|cGMP-dependent protein kinase beta isoform,20170408,-0
7460,406093,LOC406093,-0,GB19468,BEEBASE:GB53576,LG6,-0,apisimin,protein-coding,-0,-0,-0,apisimin,20180127,-0
7460,406094,CSP3,-0,ASP3|Asp3c|GB18819,BEEBASE:GB52324,LG5,LG5|LG5,chemosensory protein 3,protein-coding,-0,-0,-0,chemosensory protein 3|antennal specific protein 3|antennal-specific protein 3c,20170408,-0
7460,406095,SP34,-0,GB11552,BEEBASE:GB48510,Un,-0,serine protease 34,protein-coding,-0,-0,-0,venom serine protease 34,20180127,-0
7460,406096,LOC406096,-0,GB12514,BEEBASE:GB50043,LG15,-0,"type I inositol 1,4,5-trisphosphate 5-phosphatase",protein-coding,-0,-0,-0,"type I inositol 1,4,5-trisphosphate 5-phosphatase|IP3 5-phosphatase|inositol trisphosphate phosphatase",20170429,-0
7460,406097,LOC406097,-0,GB19541,BEEBASE:GB47201,LG11,-0,integrin beta-PS,protein-coding,-0,-0,-0,LOW QUALITY PROTEIN: integrin beta-PS|integrin betaPS|myospheroid,20170408,-0
7460,406098,IF-2mt,-0,GB10042|Mtif2,BEEBASE:GB42024,LG5,-0,translation initiation factor 2,protein-coding,-0,-0,-0,translation initiation factor 2|mitochondrial translation initiation factor 2,20170408,-0
7460,406099,RpL32,-0,GB10903|Rp49,BEEBASE:GB47227,LG11,-0,ribosomal protein L32,protein-coding,-0,-0,-0,60S ribosomal protein L32|ribosomal protein 49,20180127,-0
7460,406100,Obp5,-0,GB13560|asp5,BEEBASE:GB53367,LG9,-0,odorant binding protein 5,protein-coding,-0,-0,-0,odorant binding protein 5|antennal specific protein 5|odorant binding protein ASP5,20170408,-0
7460,406101,Obp4,-0,GB13587|asp4,BEEBASE:GB53372,LG9,-0,odorant binding protein 4,protein-coding,-0,-0,-0,odorant binding protein 4|odorant binding protein ASP4,20170408,-0
7460,406102,Obp1,-0,GB11135|asp1,BEEBASE:GB55593,LG2,-0,odorant binding protein 1,protein-coding,-0,-0,-0,odorant binding protein 1|odorant binding protein ASP1|pheromone-binding protein ASP1,20170408,-0
7460,406103,Obp2,-0,GB20134|asp2,BEEBASE:GB53369,LG9,-0,odorant binding protein 2,protein-coding,-0,-0,-0,odorant binding protein 2|antenna-specific|odorant binding protein ASP2,20170408,-0
7460,406104,AChE-2,-0,ACE2|Ache|GB14873,BEEBASE:GB41856,LG8,-0,acetylcholinesterase 2,protein-coding,-0,-0,-0,acetylcholinesterase 2,20170408,-0
7460,406105,LOC406105,-0,GB19866,BEEBASE:GB43571,LG14,-0,esterase A2,protein-coding,-0,-0,-0,esterase A2,20170408,-0
7460,406106,Pkc,-0,GB17972,BEEBASE:GB43222,LG11,-0,protein kinase C,protein-coding,-0,-0,-0,protein kinase C,20170923,-0
7460,406107,Gfat2,-0,GB18357|Gfat1,BEEBASE:GB49534,LG4,-0,glucosamine-fructose-6-phosphate aminotransferase 2,protein-coding,-0,-0,-0,glutamine:fructose-6-phosphate aminotransferase 1,20180127,-0
7460,406108,Tspan6,-0,GB14865,BEEBASE:GB40708,LG12,-0,tetraspanin 6,protein-coding,-0,-0,-0,tetraspanin 6|tetraspanin F139,20170408,-0
7460,406109,Obp6,-0,GB15813|asp6,BEEBASE:GB53368,LG9,-0,odorant binding protein 6,protein-coding,-0,-0,-0,odorant binding protein 6|odorant binding protein ASP6,20170408,-0
7460,406110,TyrR,-0,GB17991|Tyr1,-0,LG1,-0,tyramine receptor,protein-coding,-0,-0,-0,tyramine receptor|G-protein coupled receptor,20170903,-0
7460,406111,Dop1,-0,-0,BEEBASE:GB50192,LG15,-0,"dopamine receptor, D1",protein-coding,-0,-0,-0,"dopamine receptor, D1|dopamine receptor 1",20170408,-0
7460,406112,Per,-0,GB19264,BEEBASE:GB52077,LG12,-0,period circadian protein,protein-coding,-0,-0,-0,period circadian protein|period clock protein,20170408,-0
7460,406113,Eaat-2,-0,Eaat|GB16377,BEEBASE:GB49785,LG2,-0,excitatory amino acid transporter 2,protein-coding,-0,-0,-0,excitatory amino acid transporter 2|glutamate transporter Am-EAAT,20170408,-0
7460,406114,LOC406114,-0,GB18312,BEEBASE:GB49854,LG13,-0,alpha-amylase,protein-coding,-0,-0,-0,alpha-amylase,20180127,-0
7460,406115,LOC406115,-0,Apid73,BEEBASE:GB51306,Un,-0,apidaecin,protein-coding,-0,-0,-0,apidaecins type 73,20180127,-0
7460,406116,Mrjp5,-0,GB10622,BEEBASE:GB55208,LG11,-0,major royal jelly protein 5,protein-coding,-0,-0,-0,major royal jelly protein 5|MRJP-5|bee-milk protein,20180127,-0
7460,406117,HEX70b,-0,GB10869,BEEBASE:GB51697,LG8,-0,hexamerin 70b,protein-coding,-0,-0,-0,hexamerin 70b|larval storage protein,20170408,-0
7460,406118,LOC406118,-0,-0,BEEBASE:GB16891,LG1,-0,DDB1- and CUL4-associated factor 11,protein-coding,-0,-0,-0,DDB1- and CUL4-associated factor 11|Ets-family protein-like|putative Ets-family protein,20170408,-0
7460,406119,Cryl1,-0,GB13368,BEEBASE:GB40673,LG12,-0,lambda crystallin-like protein,protein-coding,-0,-0,-0,lambda crystallin-like protein,20170408,-0
7460,406120,RpLP1,-0,GB12230,BEEBASE:GB50917,LG10,-0,ribosomal protein LP1,protein-coding,-0,-0,-0,60S acidic ribosomal protein P1,20170408,-0
7460,406121,Mrjp3,-0,GB16459,BEEBASE:GB55204,LG11,LG11|LG11,major royal jelly protein 3,protein-coding,-0,-0,-0,major royal jelly protein 3|MRJP-3|bee-milk protein|royal jelly protein RJP57-1,20180527,-0
7460,406122,Arp1,-0,GB17681,BEEBASE:GB44311,LG7,-0,actin related protein 1,protein-coding,-0,-0,-0,actin related protein 1,20180127,-0
7460,406123,Psq,-0,GB17640,BEEBASE:GB53296,LG9,-0,pipsqueak,protein-coding,-0,-0,-0,pipsqueak,20170408,-0
7460,406124,LOC406124,-0,Amel_Rdlac|Rdl,BEEBASE:GB40975,LG7,-0,gamma-aminobutyric acid receptor subunit beta,protein-coding,-0,-0,-0,gamma-aminobutyric acid receptor subunit beta|GABA receptor Rdl subunit|gamma-aminobutyric acid receptor RDL subunit|gamma-aminobutyric acid receptor variant 1|gamma-aminobutyric acid receptor variant 2|gamma-aminobutyric acid receptor variant 3|resistance to dieldrin homolog|resistant to dieldrin,20170408,-0
7460,406126,Rps8,-0,GB13741,BEEBASE:GB42679,LG9,-0,ribosomal protein S8,protein-coding,-0,-0,-0,40S ribosomal protein S8,20180127,-0
7460,406127,Uvop,-0,GB18171,BEEBASE:GB51369,Un,-0,ultraviolet-sensitive opsin,protein-coding,-0,-0,-0,"opsin, ultraviolet-sensitive|BUVOPS|UV-sensitive opsin|amUVop",20180127,-0
7460,406128,Blop,-0,GB13493,BEEBASE:GB41643,LG14,-0,blue-sensitive opsin,protein-coding,-0,-0,-0,"opsin, blue-sensitive|amBLop",20180127,-0
7460,406129,Itpr1,-0,GB11927|IP3R,BEEBASE:GB46583,LG2,-0,"inositol 1,4,5,-tris-phosphate receptor",protein-coding,-0,-0,-0,"inositol 1,4,5-triphosphate receptor",20170408,-0
7460,406130,Melt,-0,GB10355,BEEBASE:GB44112,LG4,-0,melittin,protein-coding,-0,-0,-0,melittin|allergen Api m 3|allergen Api m III,20180603,-0
7460,406131,Hbg3,-0,GB19017,BEEBASE:GB43247,LG6,-0,alpha-glucosidase,protein-coding,-0,-0,-0,alpha-glucosidase|maltase,20180127,-0
7460,406132,LOC406132,-0,GB17789,BEEBASE:GB47407,LG1,-0,histone H4,protein-coding,-0,-0,-0,histone H4,20180127,-0
7460,406133,Mrjp4,-0,GB11768,BEEBASE:GB55206,LG11,-0,major royal jelly protein 4,protein-coding,-0,-0,-0,major royal jelly protein 4|MRJP-4|bee-milk protein|royal jelly protein RJP57-2,20180127,-0
7460,406134,Mcdp,-0,GB13285,BEEBASE:GB40696,LG12,-0,mast cell-degranulating peptide,protein-coding,-0,-0,-0,mast cell degranulating peptide|MCD peptide|peptide 401,20180127,-0
7460,406135,Apamin,-0,GB18161,BEEBASE:GB40697,LG12,-0,apamin protein,protein-coding,-0,-0,-0,apamin|apamine,20180304,-0
7460,406136,LOC406136,-0,-0,-0,-0,-0,olfactory receptor-like protein HbT9,protein-coding,-0,-0,-0,-0,20180127,-0
7460,406137,LOC406137,-0,-0,-0,-0,-0,olfactory receptor-like protein HbT2,protein-coding,-0,-0,-0,-0,20180127,-0
7460,406138,LOC406138,-0,-0,-0,-0,-0,olfactory receptor-like protein HbA1,protein-coding,-0,-0,-0,-0,20180127,-0
7460,406139,LOC406139,-0,Ank-1,BEEBASE:GB44218,LG4,-0,ankyrin-3,protein-coding,-0,-0,-0,ankyrin-3|ankyrin,20170408,-0
7460,406140,Apid1,-0,Apid14|Apid22|GB13473,BEEBASE:GB47546,LG16,-0,apidaecin 1,protein-coding,-0,-0,-0,apidaecins type 14|apidaecin 14,20180127,-0
7460,406141,Pla2,-0,GB13351|bvPLA2,BEEBASE:GB48228,LG13,-0,phospholipase A2,protein-coding,-0,-0,-0,phospholipase A2|allergen Api m 1|allergen Api m I|phosphatidylcholine 2-acylhydrolase,20180127,-0
7460,406142,LOC406142,-0,GB17538,BEEBASE:GB51223,LG6,-0,hymenoptaecin,protein-coding,-0,-0,-0,hymenoptaecin,20180127,-0
7460,406143,Def1,-0,Def|Defensin-1|GB19392,BEEBASE:GB41428,LG6,-0,defensin 1,protein-coding,-0,-0,-0,defensin-1|royalisin,20180217,-0
7460,406144,LOC406144,-0,GB18323,-0,LG10,-0,abaecin,protein-coding,-0,-0,-0,abaecin,20180127,-0
7460,406145,LOC406145,-0,GB19804,-0,LG5,-0,secapin,protein-coding,-0,-0,-0,secapin,20180127,-0
7460,406146,LOC406146,-0,GB18543,BEEBASE:GB52775,LG14,-0,hyaluronoglucosaminidase,protein-coding,-0,-0,-0,hyaluronidase|allergen Api m 2|allergen Api m II|hya,20180127,-0
7460,406147,LOC406147,-0,GB14607,BEEBASE:GB54419,LG15,-0,short-chain dehydrogenase/reductase,protein-coding,-0,-0,-0,short-chain dehydrogenase/reductase,20170408,-0
7460,406148,nAChRa7,-0,Apisa7-1|GB19257,BEEBASE:GB53053,LG14,-0,nicotinic acetylcholine receptor alpha7 subunit,protein-coding,-0,-0,-0,nicotinic acetylcholine receptor alpha7 subunit|nAChRalpha7|neuronal nicotinic acetylcholine receptor alpha7-1,20170408,-0
7460,406149,Mrjp6,-0,GB13789,BEEBASE:GB55207,LG11,-0,major royal jelly protein 6,protein-coding,-0,-0,-0,major royal jelly protein 6,20170408,-0
7460,406150,Glurb,-0,GB14129,BEEBASE:GB53857,LG13,-0,metabotropic glutamate receptor B,protein-coding,-0,-0,-0,metabotropic glutamate receptor B,20170408,-0
7460,406151,mGlutR1,-0,GB18621|Glura|mGlutR,BEEBASE:GB44968,LG11,-0,metabotropic glutamate receptor 1,protein-coding,-0,-0,-0,metabotropic glutamate receptor 1|metabotropic glutamate receptor A,20170408,-0
7460,406152,LOC406152,-0,-0,BEEBASE:GB42829,LG9,-0,juvenile hormone epoxide hydrolase 1,protein-coding,-0,-0,-0,juvenile hormone epoxide hydrolase 1|epoxide hydrolase,20170408,-0
7460,406153,nAChRa2,-0,Apisa2|GB18518,BEEBASE:GB42644,LG9,-0,nicotinic acetylcholine receptor alpha2 subunit,protein-coding,-0,-0,-0,nicotinic acetylcholine receptor alpha2 subunit|nAChRalpha2|neuronal nicotinic acetylcholine receptor Apisa2 subunit|neuronal nicotinic acetylcholine receptor alpha-2,20170408,-0
7460,406154,PRF,-0,GB13380|chic,BEEBASE:GB40389,LG8,-0,profilin,protein-coding,-0,-0,-0,profilin|chickadee,20180127,-0
7460,406155,PPO,-0,GB18313|ppoq,BEEBASE:GB43738,LG14,-0,phenoloxidase subunit A3,protein-coding,-0,-0,-0,phenoloxidase subunit A3|prophenoloxidase,20170408,-0
7460,408264,LOC408264,-0,unc5-1,BEEBASE:GB47918,LG10,-0,netrin receptor UNC5C,protein-coding,-0,-0,-0,netrin receptor UNC5C|netrin receptor unc5-1,20170408,-0
7460,408267,LOC408267,-0,STXBP5,BEEBASE:GB47351,LG10,-0,syntaxin-binding protein 5,protein-coding,-0,-0,-0,syntaxin-binding protein 5|syntaxin binding protein 5 (tomosyn),20170408,-0
7460,408269,LOC408269,-0,-0,BEEBASE:GB15109,LG10,-0,general transcription factor IIH subunit 5,protein-coding,-0,-0,-0,general transcription factor IIH subunit 5,20170908,-0
7460,408270,CytC,-0,GB19293,BEEBASE:GB48784,LG10,-0,mitochondrial cytochrome C,protein-coding,-0,-0,-0,cytochrome c,20180127,-0
7460,408271,LOC408271,-0,Rapgap1,BEEBASE:GB48788,LG10,LG10|LG10,rap1 GTPase-activating protein 1,protein-coding,-0,-0,-0,rap1 GTPase-activating protein 1,20170408,-0
7460,408272,LOC408272,-0,-0,BEEBASE:GB48790,LG10,-0,monocarboxylate transporter 7,protein-coding,-0,-0,-0,monocarboxylate transporter 7|monocarboxylate transporter 9,20170408,-0
7460,408273,Y-y,-0,GB19464,BEEBASE:GB48794,LG10,-0,yellow-y,protein-coding,-0,-0,-0,yellow-y|yellow-like protein,20170408,-0
7460,408275,LOC408275,-0,GB12577,BEEBASE:GB48748,LG10,-0,uncharacterized LOC408275,protein-coding,-0,-0,-0,uncharacterized protein LOC408275,20170408,-0
7460,408276,LOC408276,-0,bel,BEEBASE:GB48811,LG10,-0,ATP-dependent RNA helicase bel,protein-coding,-0,-0,-0,putative ATP-dependent RNA helicase Pl10|belle,20170408,-0
7460,408277,LOC408277,-0,dyl,BEEBASE:GB48813,LG10,-0,uncharacterized LOC408277,protein-coding,-0,-0,-0,uncharacterized protein LOC408277|dusky-like,20170408,-0
7460,408278,LOC408278,-0,Drl2,BEEBASE:GB48816,LG10,-0,tyrosine-protein kinase Drl,protein-coding,-0,-0,-0,tyrosine-protein kinase Drl|tyrosine-protein kinase RYK|derailed 2,20170408,-0
7460,408280,LOC408280,-0,GB16927,BEEBASE:GB51174,LG10,-0,cell surface glycoprotein 1-like,protein-coding,-0,-0,-0,cell surface glycoprotein 1-like,20170408,-0
7460,408282,LOC408282,-0,GB16144,BEEBASE:GB50949,LG10,-0,uncharacterized LOC408282,protein-coding,-0,-0,-0,uncharacterized protein LOC408282,20170408,-0
7460,408283,LOC408283,-0,GB14214,BEEBASE:GB50952,LG10,-0,E3 ubiquitin-protein ligase RNF13-like,protein-coding,-0,-0,-0,E3 ubiquitin-protein ligase RNF13-like,20170408,-0
7460,408284,LOC408284,-0,GB18251,BEEBASE:GB50929,LG10,-0,mitochondrial import receptor subunit TOM40 homolog 1-like,protein-coding,-0,-0,-0,mitochondrial import receptor subunit TOM40 homolog 1-like,20170408,-0
7460,408285,LOC408285,-0,-0,BEEBASE:GB51117,LG10,-0,rho GTPase-activating protein 18,protein-coding,-0,-0,-0,rho GTPase-activating protein 18,20170408,-0
7460,408286,LOC408286,-0,-0,BEEBASE:GB50958,LG10,-0,"2-oxoglutarate dehydrogenase, mitochondrial",protein-coding,-0,-0,-0,"2-oxoglutarate dehydrogenase, mitochondrial",20170408,-0
7460,408288,LOC408288,-0,-0,BEEBASE:GB51088,LG10,-0,"isovaleryl-CoA dehydrogenase, mitochondrial",protein-coding,-0,-0,-0,"isovaleryl-CoA dehydrogenase, mitochondrial",20170408,-0
7460,408289,14-3-3zeta,-0,GB12951,-0,LG10,-0,14-3-3 protein zeta,protein-coding,-0,-0,-0,-0,20170402,-0
7460,408291,LOC408291,-0,-0,BEEBASE:GB50970,LG10,-0,"3-ketoacyl-CoA thiolase, mitochondrial",protein-coding,-0,-0,-0,"3-ketoacyl-CoA thiolase, mitochondrial|acetyl-coA-C-acetyltransferase 2",20170408,-0
7460,408292,LOC408292,-0,-0,BEEBASE:GB50985,LG10,-0,transcriptional coactivator YAP1,protein-coding,-0,-0,-0,transcriptional coactivator YAP1|yorkie homolog,20170408,-0
7460,408293,LOC408293,-0,ttv,BEEBASE:GB51062,LG10,-0,exostosin-1,protein-coding,-0,-0,-0,exostosin-1|tout-velu,20170408,-0
7460,408294,LOC408294,-0,-0,BEEBASE:GB50990,LG10,LG10|LG10,protein FAM76A,protein-coding,-0,-0,-0,protein FAM76A,20170923,-0
7460,408295,LOC408295,-0,Blimp-1,BEEBASE:GB51060,LG10,-0,probable serine/threonine-protein kinase DDB_G0282963,protein-coding,-0,-0,-0,probable serine/threonine-protein kinase DDB_G0282963,20170408,-0
7460,408297,LOC408297,-0,GB18384,BEEBASE:GB51048,LG10,-0,uncharacterized LOC408297,protein-coding,-0,-0,-0,uncharacterized protein LOC408297,20170408,-0
7460,408298,LOC408298,-0,pum,BEEBASE:GB51045,LG10,-0,maternal protein pumilio,protein-coding,-0,-0,-0,maternal protein pumilio|pumilio homolog 2|pumilio,20170408,-0
7460,408299,LOC408299,-0,-0,BEEBASE:GB54294,LG10,-0,purine nucleoside phosphorylase,protein-coding,-0,-0,-0,purine nucleoside phosphorylase,20170408,-0
7460,408301,LOC408301,-0,-0,BEEBASE:GB48356,LG10,-0,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase",protein-coding,-0,-0,-0,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase",20170408,-0
7460,408302,LOC408302,-0,GB13152,BEEBASE:GB48382,LG10,-0,solute carrier family 22 member 21-like,protein-coding,-0,-0,-0,solute carrier family 22 member 21-like,20170408,-0
7460,408303,LOC408303,-0,-0,BEEBASE:GB42940,LG10,-0,protein lifeguard 1,protein-coding,-0,-0,-0,protein lifeguard 1,20170408,-0
7460,408304,LOC408304,-0,-0,BEEBASE:GB56034,LG10,-0,nuclear migration protein nudC,protein-coding,-0,-0,-0,nuclear migration protein nudC,20170408,-0
7460,408305,LOC408305,-0,-0,BEEBASE:GB42941,LG10,-0,uridine-cytidine kinase-like 1,protein-coding,-0,-0,-0,uridine-cytidine kinase-like 1,20170408,-0
7460,408306,LOC408306,-0,Nhe2,BEEBASE:GB42942,LG10,-0,sodium/hydrogen exchanger 3,protein-coding,-0,-0,-0,sodium/hydrogen exchanger 3|Na[+]/H[+] hydrogen exchanger 2,20170408,-0
7460,408308,LOC408308,-0,-0,BEEBASE:GB44994,LG11,-0,"coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",protein-coding,-0,-0,-0,"coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20170408,-0
7460,408309,LOC408309,-0,B52,BEEBASE:GB45167,LG11,-0,serine-arginine protein 55,protein-coding,-0,-0,-0,serine-arginine protein 55,20170408,-0
7460,408310,LOC408310,-0,GB12638,BEEBASE:GB45192,LG11,-0,caveolin-3-like,protein-coding,-0,-0,-0,caveolin-3-like,20170408,-0
7460,408311,LOC408311,-0,-0,BEEBASE:GB44972,LG11,-0,catenin delta-2,protein-coding,-0,-0,-0,catenin delta-2,20170408,-0
7460,408312,LOC408312,-0,Nrk,BEEBASE:GB45194,LG11,-0,tyrosine-protein kinase transmembrane receptor Ror2,protein-coding,-0,-0,-0,tyrosine-protein kinase transmembrane receptor Ror2|neurospecific receptor kinase,20170408,-0
7460,408314,LOC408314,-0,GB19841,BEEBASE:GB44964,LG11,-0,uncharacterized LOC408314,protein-coding,-0,-0,-0,uncharacterized protein LOC408314,20170408,-0
7460,408315,LOC408315,-0,-0,BEEBASE:GB45199,LG11,-0,ceramide kinase,protein-coding,-0,-0,-0,ceramide kinase,20170408,-0
7460,408316,LOC408316,-0,GB12542,BEEBASE:GB44959,LG11,LG11|LG11,uncharacterized LOC408316,protein-coding,-0,-0,-0,uncharacterized protein LOC408316,20180127,-0
7460,408317,LOC408317,-0,spz6,BEEBASE:GB45218,LG11,-0,uncharacterized LOC408317,protein-coding,-0,-0,-0,uncharacterized protein LOC408317|spatzle 6,20170408,-0
7460,408319,LOC408319,-0,-0,BEEBASE:GB44912,LG11,-0,lethal(3)malignant brain tumor-like protein 3,protein-coding,-0,-0,-0,lethal(3)malignant brain tumor-like protein 3|lethal (3) malignant brain tumor ortholog,20170408,-0
7460,408320,LOC408320,-0,GB16201,BEEBASE:GB43129,LG11,-0,uncharacterized LOC408320,protein-coding,-0,-0,-0,uncharacterized protein LOC408320,20170408,-0
7460,408321,LOC408321,-0,GB12534,BEEBASE:GB43128,LG11,-0,RCC1 and BTB domain-containing protein 1-like,protein-coding,-0,-0,-0,RCC1 and BTB domain-containing protein 1-like,20170408,-0
7460,408322,LOC408322,-0,GB18788,BEEBASE:GB43218,LG11,-0,uncharacterized LOC408322,protein-coding,-0,-0,-0,uncharacterized protein LOC408322,20170408,-0
7460,408323,LOC408323,-0,Dctn5|dyn-p25,BEEBASE:GB43223,LG11,-0,dynactin subunit 5,protein-coding,-0,-0,-0,dynactin subunit 5|dynactin-subunit-p25,20170408,-0
7460,408324,LOC408324,-0,GB18750,-0,LG11,-0,T-cell immunomodulatory protein,protein-coding,-0,-0,-0,T-cell immunomodulatory protein,20170402,-0
7460,408325,Cdk5,-0,GB11941,BEEBASE:GB43092,LG11,-0,cyclin-dependent kinase 5,protein-coding,-0,-0,-0,cyclin-dependent kinase 5|cell division protein kinase 5,20170923,-0
7460,408327,LOC408327,-0,GB17529,BEEBASE:GB43228,LG11,-0,uncharacterized LOC408327,protein-coding,-0,-0,-0,uncharacterized protein LOC408327,20170408,-0
7460,408328,LOC408328,-0,GB18497,BEEBASE:GB43088,LG11,-0,"elongation factor Tu, mitochondrial-like",protein-coding,-0,-0,-0,"elongation factor Tu, mitochondrial-like",20170408,-0
7460,408329,LOC408329,-0,GB17224,BEEBASE:GB43231,LG11,-0,uncharacterized LOC408329,protein-coding,-0,-0,-0,uncharacterized protein LOC408329,20170408,-0
7460,408331,LOC408331,-0,HDAC4,BEEBASE:GB43234,LG11,-0,histone deacetylase 5,protein-coding,-0,-0,-0,histone deacetylase 4|histone deacetylase 5,20170408,-0
7460,408332,LOC408332,-0,GB12171,BEEBASE:GB43080,LG11,-0,zinc finger protein 236-like,protein-coding,-0,-0,-0,LOW QUALITY PROTEIN: zinc finger protein 236-like,20170408,-0
7460,408333,LOC408333,-0,GB19371,BEEBASE:GB43077,LG11,-0,uncharacterized LOC408333,protein-coding,-0,-0,-0,uncharacterized protein LOC408333,20170408,-0
7460,408335,LOC408335,-0,Nup98,BEEBASE:GB43238,LG11,-0,nuclear pore complex protein Nup98-Nup96,protein-coding,-0,-0,-0,nuclear pore complex protein Nup98-Nup96|nucleoporin 98kDa,20170408,-0
7460,408336,LOC408336,-0,-0,BEEBASE:GB46636,LG11,-0,exonuclease mut-7 homolog,protein-coding,-0,-0,-0,exonuclease mut-7 homolog,20170408,-0
7460,408337,LOC408337,-0,btsz,BEEBASE:GB52239,LG11,-0,uncharacterized LOC408337,protein-coding,-0,-0,-0,uncharacterized protein LOC408337|bitesize,20170408,-0
